@relation pola_csv

@attribute H numeric
@attribute G numeric
@attribute Epoch {K161D,K15CO,K1642}
@attribute M numeric
@attribute Peri. numeric
@attribute Node numeric
@attribute Incl. numeric
@attribute e numeric
@attribute n numeric
@attribute a numeric
@attribute #Obs numeric
@attribute #Opp numeric
@attribute rms numeric
@attribute Per {M-v,M-h,M-c,M-N}
@attribute ts {3Eh,8.0,38h,08h}
@attribute Hazard {T,F}

@data
0.079433,0.15,K161D,-1.185087,0.738252,-1.63616,-0.972615,0.491102,0.292238,0.775109,-0.319133,-0.456026,0.43,M-v,38h,F
1.694463,0.15,K161D,-1.655319,1.151366,0.09323,-0.880619,0.571212,0.373734,0.212895,-0.423934,-0.456026,0.51,M-v,3Eh,F
0.013514,0.15,K161D,0.521715,-0.715816,-1.641302,-0.809105,0.322792,0.599639,-0.640067,0.309672,0.267825,0.42,M-v,3Eh,F
0.079433,0.15,K161D,-1.038343,0.470953,-1.441571,4.405092,0.226732,0.958002,-1.257654,-0.404879,-0.456026,0.64,M-v,3Eh,F
1.628543,0.15,K161D,-0.416661,-1.473171,-1.442931,-0.854048,0.313586,0.559423,-0.531021,-0.452516,-0.456026,0.3,M-v,3Eh,F
-1.403757,0.15,K161D,1.048736,-1.174085,0.168792,3.018574,0.444369,0.322934,0.535657,0.681239,1.353601,0.48,M-v,38h,F
1.068227,0.15,K161D,-0.477572,-0.833107,-0.317078,-1.021937,0.098553,0.951925,-1.250493,-0.228623,0.267825,0.49,M-v,3Eh,F
1.760382,0.15,K161D,0.302149,-1.663833,-1.442517,-0.979673,0.47785,0.368644,0.241873,-0.385824,-0.456026,0.69,M-v,3Eh,F
-0.217205,0.15,K161D,1.585736,1.034151,-1.639633,2.011155,0.445901,0.391155,0.118508,-0.376297,-0.456026,0.76,M-v,3Eh,F
0.079433,0.15,K161D,0.9815,0.379754,-0.53622,0.88685,0.475947,1.342267,-1.596841,-0.233387,-0.456026,0.38,M-v,3Eh,F
2.1559,0.15,K161D,-0.048072,-1.452189,0.355711,-0.773164,0.47119,0.39653,0.090788,-0.333424,-0.456026,0.85,M-v,3Eh,F
-0.217205,0.15,K161D,-0.760742,-0.892656,-1.560207,0.499991,0.304414,0.513579,-0.389591,-0.41917,-0.456026,0.38,M-v,3Eh,F
0.211272,0.15,K161D,-1.576706,-0.486115,1.548258,-0.986957,0.771019,0.258844,1.08832,-0.438225,-0.456026,0.3,M-v,3Eh,F
-0.94232,0.15,K161D,-1.106403,0.335626,-0.31001,-0.492608,0.695572,0.263545,1.040241,0.100071,0.267825,0.33,M-v,3Eh,F
0.804548,0.15,K161D,-0.581017,0.085992,-1.190308,0.78681,0.643727,0.218027,1.576825,-0.357242,-0.456026,0.62,M-v,3Eh,F
0.145353,0.15,K161D,-0.900131,-0.025173,1.511629,-0.748278,0.162484,0.649491,-0.759427,-0.261969,-0.094101,0.53,M-v,38h,F
-0.744562,0.15,K161D,1.42624,-0.742123,-0.993925,-0.597864,0.472103,0.26435,1.032154,-0.171459,-0.456026,0.49,M-v,38h,F
-1.799275,0.15,K161D,-1.595462,-1.65157,-1.641086,1.579013,0.808901,0.417439,-0.011353,0.290617,3.525154,0.43,M-h,3Eh,F
0.474951,0.15,K161D,1.135872,-1.526965,-1.331134,0.294014,0.260788,1.26008,-1.538963,-0.342951,-0.456026,0.42,M-v,3Eh,F
-0.645682,0.15,K161D,-0.165355,0.206043,0.064828,-0.668283,0.557396,0.208854,1.708195,0.147707,-0.456026,0.54,M-v,38h,F
-0.810481,0.15,K161D,-0.916569,-1.425412,-1.170303,-0.505012,0.655934,0.27174,0.959771,0.028615,-0.094101,0.43,M-v,3Eh,F
0.804548,0.15,K161D,1.516833,-0.241445,-0.830826,-0.951698,0.471464,0.339082,0.424344,-0.404879,-0.456026,0.33,M-v,3Eh,F
0.870468,0.15,K161D,-1.371307,1.155367,0.458748,-0.060735,0.34837,1.001942,-1.30727,-0.428697,-0.456026,0.22,M-v,3Eh,F
-0.513843,0.15,K161D,0.476127,1.356937,1.303049,-0.433959,0.728316,0.340661,0.413932,-0.400115,-0.456026,0.36,M-v,3Eh,F
-1.667436,0.15,K161D,0.795046,0.114914,-1.159839,1.673462,0.572596,0.214667,1.623864,-0.04284,0.267825,0.59,M-v,38h,F
-0.349044,0.15,K161D,-1.066773,-0.213986,0.614485,-0.511778,0.510377,0.236737,1.335479,-0.190514,-0.456026,0.48,M-v,38h,F
0.771589,0.15,K161D,-0.271172,1.318209,-0.652279,0.265984,0.151487,1.028031,-1.335047,-0.381061,-0.456026,0.33,M-v,3Eh,F
0.804548,0.15,K161D,0.626927,-1.017306,-1.049835,0.458902,0.357392,0.664557,-0.792541,-0.390588,-0.456026,0.45,M-v,3Eh,F
1.068227,0.15,K161D,-0.477572,-0.833107,-0.317078,-1.021937,0.098553,0.951925,-1.250493,-0.228623,0.267825,0.49,M-v,3Eh,F
1.002307,0.15,K161D,-0.566178,1.295455,-1.041257,-1.075104,0.555888,0.248394,1.200585,-0.36677,-0.456026,0.48,M-v,38h,F
-1.403757,0.15,K161D,0.060875,-1.516907,0.401438,-0.906746,0.346551,0.402012,0.063152,2.605763,2.439377,0.46,M-v,38h,F
1.068227,0.15,K161D,-1.206199,0.666079,0.532413,0.032513,0.1088,1.007013,-1.312763,-0.390588,-0.456026,0.43,M-v,3Eh,F
-0.019446,0.15,K161D,-0.224268,0.628919,-1.190473,1.574784,0.153868,0.791114,-1.028386,-0.128586,0.267825,0.41,M-v,3Eh,F
0.046473,0.15,K161D,-0.112493,0.2363,-1.061366,-0.544523,0.397371,1.497153,-1.691304,-0.428697,-0.094101,0.38,M-v,3Eh,F
0.474951,0.15,K161D,-1.567919,0.713256,0.92591,0.6999,0.303,0.928472,-1.222123,-0.190514,-0.456026,0.47,M-v,3Eh,F
0.277192,0.15,K161D,1.215185,-0.139493,-0.60631,-0.231768,0.524883,0.276965,0.910542,-0.390588,-0.456026,0.49,M-v,38h,F
-0.019446,0.15,K161D,-1.407702,0.828051,1.715204,0.440149,0.390007,0.544278,-0.486496,-0.371533,-0.456026,0.59,M-v,3Eh,F
1.002307,0.15,K161D,1.280041,-1.519701,-1.347602,-0.475353,0.42605,0.441596,-0.119238,-0.371533,-0.456026,0.62,M-v,3Eh,F
-0.579763,0.15,K161D,0.53643,-0.512571,1.753175,-0.238849,0.481626,0.769359,-0.992479,0.624075,0.991676,0.54,M-v,3Eh,F
-0.909361,0.15,K161D,-0.772553,-1.668268,1.045443,0.519512,0.546603,0.415342,-0.0015,-0.319133,0.267825,0.47,M-v,3Eh,F
-0.909361,0.15,K161D,0.72289,0.977944,0.480956,1.030137,0.510721,0.238189,1.318079,-0.290551,-0.094101,0.33,M-v,38h,F
-2.161833,0.15,K161D,-1.658185,0.577645,0.581252,2.25651,0.431942,0.3247,0.523029,2.210378,2.801303,0.41,M-v,38h,F
-0.909361,0.15,K161D,-1.64792,-0.066332,1.149813,1.24441,0.605142,1.283423,-1.556029,0.262035,0.991676,0.54,M-v,3Eh,F
0.771589,0.15,K161D,-1.641802,1.234871,1.746422,-0.915476,0.452809,0.445654,-0.136399,-0.414406,-0.456026,0.53,M-v,3Eh,F
0.903428,0.15,K161D,0.153526,0.657612,0.198863,-0.936935,0.186624,0.769397,-0.992541,-0.038076,-0.456026,0.46,M-v,3Eh,F
-0.876401,0.15,K161D,-1.315859,1.255376,-1.531592,0.503313,0.548268,0.488118,-0.301579,-0.261969,1.715527,0.52,M-v,3Eh,F
0.079433,0.15,K161D,-0.566967,0.102809,-1.157981,-0.771387,0.273731,0.701323,-0.868341,-0.295314,-0.456026,0.47,M-v,3Eh,F
-0.513843,0.15,K161D,0.018646,0.59025,1.627601,1.313035,0.754855,0.40314,0.057542,-0.304842,-0.456026,0.48,M-v,3Eh,F
0.178312,0.15,K161D,0.553074,1.197144,1.180862,-0.000791,0.162273,1.122261,-1.426315,-0.433461,-0.094101,0.48,M-v,3Eh,F
-0.579763,0.15,K161D,0.728111,1.30934,0.899702,0.741419,0.359344,1.055976,-1.363527,-0.18575,0.62975,0.43,M-v,3Eh,F
0.936388,0.15,K161D,-0.912687,-0.849099,-0.515933,-0.768355,0.464887,0.714556,-0.894023,-0.200041,-0.456026,0.43,M-v,3Eh,F
0.54087,0.15,K161D,-0.233635,1.588756,-0.593941,-0.530826,0.217478,0.66848,-0.80096,-0.319133,-0.456026,0.4,M-v,3Eh,F
1.826302,0.15,K161D,-0.618472,1.179156,-1.023693,-0.964001,0.158567,0.806703,-1.053122,-0.457279,-0.456026,0.4,M-v,3Eh,F
1.134146,0.15,K161D,-1.607182,0.427343,0.128527,0.81644,0.304894,0.575081,-0.574987,-0.385824,-0.456026,0.44,M-v,3Eh,F
0.804548,0.15,K161D,0.744677,-1.615399,-1.096854,-0.679845,0.492289,0.330482,0.482494,-0.485861,-0.456026,0.31,M-v,3Eh,F
0.738629,0.15,K161D,-1.514262,-0.819091,-0.234167,-0.879554,0.1586,0.880445,-1.160129,-0.195277,-0.456026,0.67,M-v,3Eh,F
0.310152,0.15,K161D,-0.942148,1.223353,0.080522,-0.311457,0.23194,0.614708,-0.677844,-0.381061,-0.456026,0.47,M-v,3Eh,F
0.343111,0.15,K161D,-1.073145,-1.072422,-1.284877,0.56322,0.379889,0.533453,-0.453386,-0.323896,-0.456026,0.35,M-v,3Eh,F
-0.316084,0.15,K161D,-0.692625,-0.039871,-1.161622,0.557584,0.501866,1.271028,-1.547032,-0.266732,0.267825,0.58,M-v,3Eh,F
0.112393,0.15,K161D,0.60554,-0.153285,-0.919038,0.629422,0.567916,0.292054,0.776673,-0.442988,-0.456026,0.85,M-v,3Eh,F
1.068227,0.15,K161D,-0.21537,-0.189941,-1.494442,0.634064,0.295485,0.585798,-0.603947,-0.319133,-0.456026,0.54,M-v,3Eh,F
0.63975,0.15,K161D,-0.524737,-1.674967,1.236455,-0.75475,0.508098,0.308969,0.639676,-0.333424,-0.456026,0.5,M-v,3Eh,F
0.211272,0.15,K161D,-1.315034,-1.664648,-0.950044,-0.238172,0.566544,0.205394,1.760278,-0.36677,-0.456026,0.41,M-v,38h,F
0.870468,0.15,K161D,1.031029,-1.357977,-0.618956,-0.774143,0.53532,0.347875,0.367374,-0.271496,-0.456026,0.74,M-v,3Eh,F
-0.909361,0.15,K161D,0.150496,1.353038,-0.186802,-0.615433,0.595679,0.391493,0.116744,0.171526,1.353601,0.44,M-h,3Eh,F
1.364865,0.15,K161D,0.046836,-1.694479,1.052841,-0.535752,0.31043,1.47426,-1.678389,-0.404879,-0.456026,0.51,M-v,3Eh,F
-0.283125,0.15,K161D,1.001134,0.25066,0.978192,1.612661,0.50085,1.110693,-1.415808,-0.376297,-0.094101,0.52,M-v,3Eh,F
0.441991,0.15,K161D,-1.525227,-1.73207,0.439883,0.879708,0.333333,0.447275,-0.143183,-0.41917,-0.456026,0.54,M-v,38h,F
0.705669,0.15,K161D,0.9619,0.955766,0.024682,0.635122,0.290632,0.918759,-1.210022,-0.333424,-0.456026,0.43,M-v,3Eh,F
0.310152,0.15,K161D,-0.24561,0.077269,-0.726755,-0.838816,0.225269,1.242093,-1.525448,-0.433461,-0.456026,0.82,M-v,3Eh,F
0.771589,0.15,K161D,0.90914,1.231806,-0.183767,1.038678,0.425492,0.46265,-0.205544,-0.442988,-0.456026,0.26,M-v,3Eh,F
0.244232,0.15,K161D,0.047098,1.445546,-1.326475,-0.375677,0.570166,0.236736,1.335495,-0.385824,-0.456026,0.33,M-v,38h,F
-0.94232,0.15,K161D,-1.357828,0.152616,-0.434238,1.512739,0.16639,0.639099,-0.735828,0.300145,0.62975,0.37,M-v,38h,F
1.958141,0.15,K161D,1.176809,0.589408,1.436631,-1.070557,0.146794,0.867304,-1.142174,-0.438225,-0.456026,0.57,M-v,3Eh,F
0.310152,0.15,K161D,0.555927,0.407744,1.622905,0.667676,0.231099,0.593973,-0.625449,-0.462043,-0.456026,0.29,M-v,3Eh,F
-1.107119,0.15,K161D,0.091842,0.171649,-0.091215,-0.266711,0.860472,0.352467,0.338562,-0.033312,0.267825,0.39,M-v,3Eh,F
0.60679,0.15,K161D,-1.413757,-0.362948,-0.377509,-0.915088,0.569581,0.318676,0.56656,-0.390588,-0.456026,0.54,M-v,3Eh,F
-0.316084,0.15,K161D,1.48812,-0.752483,1.619928,1.703987,0.452311,0.679266,-0.823686,-0.071422,-0.456026,0.47,M-v,3Eh,F
0.771589,0.15,K161D,-0.006712,0.814687,1.439749,-0.23648,0.351045,0.680696,-0.826654,-0.462043,-0.456026,0.81,M-v,3Eh,F
0.738629,0.15,K161D,0.165075,1.445708,-1.114256,-0.233332,0.365275,0.479175,-0.268827,-0.371533,-0.456026,0.43,M-v,3Eh,F
-0.94232,0.15,K161D,0.079745,-1.731899,-0.552365,0.000793,0.540619,0.247876,1.206348,0.576438,0.991676,0.59,M-v,38h,F
1.463744,0.15,K161D,0.133407,0.378237,0.252333,-0.542292,0.202017,1.166512,-1.464897,-0.400115,-0.456026,0.52,M-v,3Eh,F
-1.601516,0.15,K161D,-1.029651,-0.529871,0.85661,-0.954266,0.458643,0.368176,0.244571,6.888306,3.887079,0.51,M-h,3Eh,F
1.200066,0.15,K161D,-0.084956,1.554307,0.101882,-0.196283,0.065627,0.886638,-1.168437,-0.219096,-0.456026,0.58,M-v,3Eh,F
0.870468,0.15,K161D,1.289473,0.084773,0.542603,-0.877597,0.576758,0.254184,1.13743,-0.36677,-0.456026,0.62,M-v,3Eh,F
-0.612722,0.15,K161D,-1.111626,1.525136,0.227743,-0.245081,0.507743,0.29953,0.714532,1.371971,-0.456026,0.31,M-v,3Eh,F
1.430784,0.15,K161D,0.114961,-0.954751,-0.942162,-1.038095,0.559293,0.605705,-0.655463,-0.381061,-0.456026,0.7,M-v,3Eh,F
-0.777521,0.15,K161D,-0.022276,-1.684975,-1.514422,0.347395,0.519649,0.239447,1.30315,-0.138113,-0.094101,0.48,M-v,38h,F
-0.151285,0.15,K161D,-0.149166,0.707518,1.469923,0.500565,0.438491,0.735064,-0.932298,-0.27626,-0.094101,0.28,M-v,3Eh,F
-1.403757,0.15,K161D,0.517732,-1.320073,-0.085431,-0.429735,0.35135,0.362167,0.279724,2.048413,2.077452,0.36,M-v,38h,F
2.650297,0.15,K161D,-0.975536,-1.338334,0.133793,-0.940614,0.118382,0.85564,-1.125853,-0.319133,-0.456026,0.5,M-v,3Eh,F
1.068227,0.15,K161D,-0.365714,-0.29387,1.558581,-0.792885,0.455361,0.343331,0.396512,-0.462043,-0.456026,0.29,M-v,38h,F
-0.414964,0.15,K161D,0.441071,1.172489,0.978589,0.634769,0.328782,0.52284,-0.419822,-0.190514,-0.456026,0.39,M-v,3Eh,F
-1.634476,0.15,K161D,1.514109,0.977005,1.486788,-0.285421,0.543085,0.229403,1.426179,0.795567,0.991676,0.55,M-v,38h,F
-1.173039,0.15,K161D,-0.303828,1.594722,1.18993,3.386053,0.307031,0.398884,0.078846,-0.266732,0.267825,0.48,M-v,38h,F
-0.678642,0.15,K161D,-0.020726,-0.496626,0.903272,0.857266,0.536588,0.280847,0.874953,0.304908,-0.094101,0.28,M-v,3Eh,F
1.068227,0.15,K161D,-0.908082,1.620778,-0.439747,-1.033238,0.561847,0.289186,0.801216,-0.36677,-0.456026,0.9,M-v,3Eh,F
0.178312,0.15,K161D,-0.217093,-1.666149,0.944892,-0.303822,0.453438,0.311034,0.6238,-0.281023,-0.456026,0.41,M-v,38h,F
-0.283125,0.15,K161D,-0.892451,0.578624,1.23942,1.04688,0.528248,0.325181,0.51961,-0.323896,-0.456026,0.58,M-v,3Eh,F
0.046473,0.15,K161D,-1.117575,-0.521,-1.160058,0.050419,0.54283,0.320697,0.551809,-0.27626,-0.456026,0.63,M-v,3Eh,F
0.310152,0.15,K161D,0.963834,-1.742822,-0.239007,-0.851283,0.542251,0.588078,-0.609993,-0.404879,-0.456026,0.46,M-v,3Eh,F
-0.579763,0.15,K161D,-0.1189,-1.401693,0.808564,-0.672563,0.468487,0.319604,0.559772,0.314436,0.267825,0.4,M-v,38h,F
-1.238958,0.15,K161D,0.310214,-0.173428,0.584006,-0.227182,0.517517,0.225517,1.476216,-0.219096,0.267825,0.43,M-v,38h,F
-0.052406,0.15,K161D,0.365099,1.306868,-0.843031,-0.517976,0.60414,0.249995,1.182872,-0.385824,-0.456026,0.8,M-v,3Eh,F
-1.00824,0.15,K161D,0.950566,1.668958,1.315267,-0.365786,0.552826,0.259042,1.086265,-0.114295,0.267825,0.37,M-v,3Eh,F
0.178312,0.15,K161D,0.636878,-0.955516,-0.010521,-0.697483,0.409199,0.724277,-0.912391,-0.442988,-0.456026,0.74,M-v,3Eh,F
1.167106,0.15,K161D,-0.911546,1.141692,-0.583312,-0.498993,0.435528,0.531089,-0.446009,-0.381061,-0.456026,0.59,M-v,3Eh,F
-0.579763,0.15,K161D,-1.10874,1.436419,-0.976869,-0.483468,0.430764,0.297744,0.729142,-0.300078,-0.456026,0.53,M-v,38h,F
1.397825,0.15,K161D,1.349816,0.947123,-0.153212,-1.106588,0.642773,0.263404,1.041662,-0.423934,-0.456026,0.53,M-v,3Eh,F
0.079433,0.15,K161D,0.434958,-1.207583,0.94802,-0.550157,0.420445,1.239708,-1.523633,-0.247678,0.267825,0.39,M-v,3Eh,F
-1.238958,0.15,K161D,-0.111148,-0.066047,-1.153724,0.798504,0.863667,0.294363,0.757202,0.014324,-0.094101,0.35,M-v,3Eh,F
0.60679,0.15,K161D,0.668869,0.784792,0.282493,1.056125,0.232591,0.916752,-1.207495,-0.41917,-0.456026,0.32,M-v,3Eh,F
-1.205999,0.15,K161D,-0.878247,0.108529,-1.367312,-0.55039,0.07486,0.648959,-0.758234,1.653028,1.715527,0.47,M-v,38h,F
1.035267,0.15,K161D,-0.241753,-0.022386,1.755903,-0.86658,0.480407,0.36397,0.269075,-0.233387,-0.456026,0.52,M-v,3Eh,F
-0.316084,0.15,K161D,0.642191,1.378995,-1.327488,-0.357537,0.40868,0.320711,0.551705,-0.395352,-0.456026,0.66,M-v,38h,F
-1.733355,0.15,K161D,-1.486718,0.74424,0.137839,1.397193,0.426812,0.556906,-0.52376,3.606135,3.525154,0.43,M-h,3Eh,F
-0.909361,0.15,K161D,0.374209,1.609322,1.020927,0.390011,0.469299,0.300159,0.70942,0.033379,0.267825,0.48,M-v,38h,F
0.244232,0.15,K161D,-1.468128,-0.64561,-0.583164,-0.552709,0.472465,0.468291,-0.227563,-0.438225,-0.456026,0.47,M-v,3Eh,F
-2.326632,0.15,K161D,-0.639808,-0.520423,-1.042451,-0.768242,0.581798,0.207852,1.723128,1.376735,3.525154,0.71,M-v,3Eh,F
0.409031,0.15,K161D,1.523238,-0.008046,-1.660923,-0.584001,0.481826,0.328478,0.496408,-0.41917,-0.456026,0.58,M-v,3Eh,F
0.804548,0.15,K161D,-1.0629,1.061925,-1.135318,-0.444775,0.512521,0.404411,0.051258,-0.309605,-0.456026,0.68,M-v,3Eh,F
0.705669,0.15,K161D,-1.04848,1.296628,-1.060535,-0.887441,0.281406,0.620144,-0.691096,-0.157168,-0.456026,0.43,M-v,3Eh,F
1.068227,0.15,K161D,-0.084997,1.372614,-1.096872,0.080815,0.388302,0.472391,-0.243294,-0.457279,-0.456026,0.24,M-v,3Eh,F
-0.777521,0.15,K161D,1.375022,-1.007976,0.930939,0.239551,0.328647,0.604576,-0.652618,0.252508,0.267825,0.39,M-v,3Eh,F
0.870468,0.15,K161D,-0.178989,-0.043841,1.384451,-0.600795,0.439995,0.399648,0.074994,-0.423934,-0.456026,0.59,M-v,3Eh,F
-1.051088,0.1,K161D,0.478055,1.600237,-0.09392,0.64259,0.570554,0.242774,1.26427,-0.357242,1.353601,1.04,M-v,3Eh,F
-0.250165,0.15,K161D,1.151792,0.920114,0.71176,-0.258746,0.433897,0.477805,-0.263718,-0.219096,-0.456026,0.37,M-v,3Eh,F
1.298945,0.15,K161D,1.564366,0.605331,1.298305,-0.453087,0.362432,0.60329,-0.649364,-0.423934,-0.456026,0.39,M-v,3Eh,F
0.046473,0.15,K161D,0.719891,1.509128,-1.142585,1.259153,0.297757,0.510195,-0.378316,-0.090476,-0.456026,0.46,M-v,3Eh,F
-1.502637,0.15,K161D,-0.149407,-1.71089,-0.898146,0.993943,0.560737,0.23608,1.34341,0.152471,-0.094101,0.39,M-v,38h,F
-0.612722,0.15,K161D,-0.958597,0.454232,-0.103146,1.550105,0.732646,0.282656,0.858652,-0.385824,-0.456026,0.28,M-v,3Eh,F
0.771589,0.15,K161D,1.342648,-1.71319,1.345498,-0.97499,0.480729,0.341911,0.405745,-0.142877,-0.456026,0.4,M-v,3Eh,F
1.892221,0.15,K161D,0.534073,0.704802,0.303795,-1.103114,0.671328,0.259511,1.081413,-0.404879,-0.456026,0.73,M-v,3Eh,F
-0.151285,0.15,K161D,1.517932,-0.015234,-1.565108,0.022693,0.54131,0.244509,1.244345,-0.038076,-0.094101,0.48,M-v,38h,F
-0.546803,0.15,K161D,-1.414461,1.252234,0.875876,-0.403891,0.704591,0.34843,0.363858,-0.409643,-0.456026,0.89,M-v,3Eh,F
-2.029993,0.15,K161D,-1.039558,0.661355,-0.050757,0.690867,0.519231,0.26858,0.990316,1.12426,2.801303,0.54,M-v,38h,F
0.870468,0.15,K161D,-1.257396,0.258292,1.296843,0.954405,0.071595,0.79383,-1.032755,-0.404879,-0.456026,0.25,M-v,3Eh,F
1.397825,0.15,K161D,1.694316,-0.683558,1.410233,-0.72432,0.312045,0.730736,-0.92437,-0.200041,-0.456026,0.41,M-v,3Eh,F
1.298945,0.15,K161D,-1.02792,0.928305,-0.547197,-0.777699,0.235122,0.795994,-1.036216,-0.452516,-0.456026,0.27,M-v,3Eh,F
-0.777521,0.15,K161D,1.460851,1.340522,-0.267314,0.198708,0.569581,0.70917,-0.883667,-0.27626,0.62975,0.36,M-v,3Eh,F
-0.645682,0.15,K161D,0.527074,-0.059378,0.441604,-0.114358,0.266318,1.156324,-1.456232,0.095307,1.353601,0.45,M-v,3Eh,F
0.870468,0.15,K161D,-1.617008,1.376749,-0.311419,-1.049336,0.608607,0.22012,1.548141,-0.400115,-0.456026,0.27,M-v,3Eh,F
1.035267,0.15,K161D,-0.230817,0.914173,1.064595,-0.931868,0.189635,0.960635,-1.260734,-0.195277,-0.456026,0.65,M-v,3Eh,F
0.903428,0.15,K161D,1.324487,-1.647335,-0.850697,0.101993,0.293465,0.561193,-0.536093,-0.409643,-0.456026,0.26,M-v,3Eh,F
0.409031,0.15,K161D,0.350475,-0.55537,0.338493,-0.307991,0.295447,0.571075,-0.563928,-0.36677,-0.456026,0.52,M-v,3Eh,F
-0.843441,0.15,K161D,0.246038,-0.426075,-0.054965,-0.656131,0.436057,0.292394,0.773788,-0.371533,-0.456026,0.46,M-v,38h,F
-1.0412,0.15,K161D,-0.990811,-0.197215,-0.364965,-0.22852,0.403905,0.306943,0.655416,0.076252,-0.094101,0.46,M-v,38h,F
1.200066,0.15,K161D,1.436885,1.307625,0.252915,-0.586082,0.18767,0.741224,-0.943448,-0.466807,-0.456026,0.26,M-v,3Eh,F
-1.436717,0.15,K161D,0.773792,0.450435,-0.676763,1.230456,0.518273,0.309199,0.637894,0.223926,0.991676,0.61,M-h,3Eh,F
0.804548,0.15,K161D,-1.196517,1.553352,-0.478529,0.322284,0.38696,0.468755,-0.229355,-0.466807,-0.456026,0.41,M-v,3Eh,F
-1.304878,0.15,K161D,0.230284,0.891605,1.639146,4.311152,0.874977,0.231327,1.401924,0.009561,-0.094101,0.51,M-v,3Eh,F
0.112393,0.15,K161D,-0.711452,-0.067634,-0.713038,-0.929033,0.426588,0.359244,0.297175,-0.385824,-0.456026,0.3,M-v,38h,F
0.936388,0.15,K161D,1.474429,0.470302,-1.551908,-0.674617,0.3869,0.559478,-0.531178,-0.209568,-0.094101,0.53,M-v,3Eh,F
0.57383,0.15,K161D,-0.890081,-1.467384,-0.686595,-0.662604,0.558613,0.276178,0.917854,-0.376297,-0.456026,0.48,M-v,3Eh,F
-0.250165,0.15,K161D,-0.095474,-0.302751,1.311569,0.045502,0.54944,0.238515,1.314197,-0.100004,-0.456026,0.5,M-v,38h,F
-0.382004,0.15,K161D,-0.377406,0.368708,0.094797,-0.265166,0.561876,0.262293,1.052911,-0.076185,-0.456026,0.41,M-v,3Eh,F
-0.019446,0.15,K161D,0.745027,0.971939,-0.062111,-1.078572,0.495925,1.613666,-1.752264,0.209635,0.267825,0.53,M-v,3Eh,F
0.936388,0.15,K161D,-1.445224,1.23612,-1.616286,-0.241436,0.654891,0.239046,1.307896,-0.342951,-0.456026,0.36,M-v,3Eh,F
-0.184245,0.15,K161D,-0.312284,-1.100253,-0.535649,4.723257,0.625549,0.300151,0.70949,-0.352479,-0.456026,0.52,M-v,3Eh,F
-0.480883,0.15,K161D,0.243485,-1.514802,0.562132,0.346408,0.327312,0.383424,0.159515,-0.176223,-0.094101,0.39,M-v,38h,F
-0.349044,0.15,K161D,0.2765,-1.277498,1.653858,-0.494994,0.357002,0.370311,0.23231,-0.18575,-0.094101,0.36,M-v,38h,F
-0.019446,0.15,K161D,0.298959,1.025903,-0.526659,0.805173,0.340326,0.428274,-0.060997,-0.438225,-0.456026,0.4,M-v,38h,F
1.991101,0.15,K161D,-0.741062,1.159442,0.122925,-0.832961,0.321471,0.649555,-0.759568,-0.47157,-0.456026,0.59,M-v,3Eh,F
-0.480883,0.15,K161D,-0.600701,-1.366447,-0.600326,0.908887,0.650761,0.17601,2.270068,-0.257205,-0.456026,0.56,M-v,3Eh,F
0.804548,0.15,K161D,-1.196517,1.553352,-0.478529,0.322284,0.38696,0.468755,-0.229355,-0.466807,-0.456026,0.41,M-v,3Eh,F
1.035267,0.15,K161D,1.175597,1.407783,1.768025,0.356274,0.150915,0.763454,-0.982437,-0.362006,-0.456026,0.5,M-v,3Eh,F
-1.337838,0.15,K161D,-0.658688,1.175716,-1.476378,-0.990175,0.259691,0.44504,-0.133821,1.01946,3.163228,0.42,M-v,38h,F
-0.579763,0.15,K161D,0.53643,-0.512571,1.753175,-0.238849,0.481626,0.769359,-0.992479,0.624075,0.991676,0.54,M-v,3Eh,F
-1.535597,0.15,K161D,-0.206507,1.650236,-1.408521,-0.45041,0.593676,0.208587,1.712173,0.014324,0.62975,0.54,M-v,38h,F
-2.095913,0.15,K161D,0.658145,-1.101338,-1.30993,-0.604366,0.530233,0.237079,1.331361,4.720834,0.991676,0.4,M-v,38h,F
1.793342,0.15,K161D,-0.708339,0.666809,1.214959,-0.834668,0.217908,0.83093,-1.090021,-0.285787,-0.456026,0.62,M-v,3Eh,F
-0.085366,0.15,K161D,1.340469,0.258214,-0.751918,0.657132,0.635915,0.19884,1.863051,-0.223859,-0.456026,0.58,M-v,3Eh,F
-0.909361,0.15,K161D,-0.960199,-0.38459,0.476621,0.406176,0.554188,0.256911,1.108511,0.276326,-0.094101,0.57,M-v,3Eh,F
1.463744,0.15,K161D,-1.318064,-0.371034,1.294293,-0.938307,0.395196,0.512761,-0.386874,-0.433461,-0.456026,0.39,M-v,3Eh,F
-0.843441,0.15,K161D,-1.080719,-0.799333,1.282445,-0.547029,0.491307,0.289734,0.796494,0.100071,-0.094101,0.61,M-v,38h,F
0.804548,0.15,K161D,0.061261,0.362303,-0.190015,-0.880842,0.273697,1.244442,-1.527232,-0.176223,-0.094101,0.47,M-v,3Eh,F
-0.349044,0.15,K161D,-1.083763,0.907322,-1.45659,0.41216,0.373755,0.569871,-0.56058,-0.219096,0.267825,0.36,M-v,3Eh,F
-0.546803,0.15,K161D,-0.775869,-1.400045,0.205579,0.818276,0.311293,0.857218,-1.128082,-0.223859,0.267825,0.56,M-v,3Eh,F
